Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
1992,1992,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,2351,a,2351,a
1992,1992,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privées,87,a,87,a
1992,1992,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Provincial land,Terres provinciales,3400,a,3400,a
1992,1992,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Private land,Terres privées,10,a,10,a
1992,1992,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privées,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1992,1992,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,7104,a,7104,a
1992,1992,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,30342,a,30342,a
1992,1992,AB,Alberta,Alberta,Spruce,Épinette,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,15,a,15,a
1992,1992,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
1992,1992,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,113,a,113,a
1992,1992,AB,Alberta,Alberta,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1992,1992,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,69968,r,69968,r
1992,1992,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privées,0,r,0,r
1992,1992,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Provincial land,Terres provinciales,73066,r,73066,r
1992,1992,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Private land,Terres privées,6,r,6,r
1992,1992,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,2893,r,2893,r
1992,1992,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privées,53,r,53,r
1992,1992,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,10714,r,10714,r
1992,1992,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Private land,Terres privées,159,r,159,r
1992,1992,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,16351,r,16351,r
1992,1992,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,231,r,231,r
1992,1992,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,333,r,333,r
1992,1992,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,20,r,20,r
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
1992,1992,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
1992,1992,YK,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Pine,Pin,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Spruce,Épinette,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Spruce,Épinette,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Fir,Sapin,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
1992,1992,YK,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1992,1992,YK,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Provincial land,Terres provinciales,52,e,52,e
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,63,a,63,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,54,a,54,a
1993,1993,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1993,1993,QC,Quebec,Québec,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,QC,Quebec,Québec,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,QC,Quebec,Québec,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,475,a,475,a
1993,1993,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1993,1993,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,25,a,25,a
1993,1993,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,0,a,0,a
1993,1993,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,619,a,619,a
1993,1993,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Pine,Pin,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Spruce,Épinette,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Fir,Sapin,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,n,,n
1993,1993,YK,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,n,,n
1993,1993,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
1993,1993,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,110,a,110,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privées,38,a,38,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Provincial land,Terres provinciales,2143,a,2143,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Private land,Terres privées,397,a,397,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privées,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,57,a,57,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,45,a,45,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,30,e,30,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,322,e,322,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,76,e,76,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,565,e,565,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,19,e,19,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,73,e,73,e
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
