Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Number of seedlings,Data qualifier,Nombre de semis,Qualificatifs de données
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,250,a,250,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Provincial land,Terres provinciales,23600,a,23600,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Private land,Terres privées,287888,a,287888,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Provincial land,Terres provinciales,221600,a,221600,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Private land,Terres privées,1703222,a,1703222,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Provincial land,Terres provinciales,1206,a,1206,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Private land,Terres privées,1386,a,1386,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,34852,a,34852,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,147451,a,147451,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,6918,a,6918,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,2920,a,2920,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Provincial land,Terres provinciales,2500,a,2500,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Pine,Pin,Private land,Terres privées,525925,a,525925,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Provincial land,Terres provinciales,2921062,a,2921062,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Spruce,Épinette,Private land,Terres privées,15613217,a,15613217,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,,n,,n
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,n,,n
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,2700,a,2700,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,2776000,a,2776000,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privées,616000,e,616000,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Provincial land,Terres provinciales,26114000,a,26114000,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Spruce,Épinette,Private land,Terres privées,9815000,e,9815000,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privées,0,e,0,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,e,0,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,10000,a,10000,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,3579000,e,3579000,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,e,0,e
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,3225000,e,3225000,e
2003,2003,QC,Quebec,Québec,Pine,Pin,Provincial land,Terres provinciales,17380719,a,17380719,a
2003,2003,QC,Quebec,Québec,Pine,Pin,Private land,Terres privées,5188000,a,5188000,a
2003,2003,QC,Quebec,Québec,Spruce,Épinette,Provincial land,Terres provinciales,71184079,a,71184079,a
2003,2003,QC,Quebec,Québec,Spruce,Épinette,Private land,Terres privées,18159000,a,18159000,a
2003,2003,QC,Quebec,Québec,Fir,Sapin,Provincial land,Terres provinciales,256008,a,256008,a
2003,2003,QC,Quebec,Québec,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,QC,Quebec,Québec,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,719847,a,719847,a
2003,2003,QC,Quebec,Québec,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,236000,a,236000,a
2003,2003,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,6705007,a,6705007,a
2003,2003,QC,Quebec,Québec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,317000,a,317000,a
2003,2003,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,43461683,a,43461683,a
2003,2003,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privées,,u,,u
2003,2003,ON,Ontario,Ontario,Spruce,Épinette,Provincial land,Terres provinciales,79915271,a,79915271,a
2003,2003,ON,Ontario,Ontario,Spruce,Épinette,Private land,Terres privées,,u,,u
2003,2003,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,4883,a,4883,a
2003,2003,ON,Ontario,Ontario,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2003,2003,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,62240,a,62240,a
2003,2003,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2003,2003,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1566000,a,1566000,a
2003,2003,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Spruce,Épinette,Provincial land,Terres provinciales,12102000,a,12102000,a
2003,2003,MB,Manitoba,Manitoba,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,3012858,a,3012858,a
2003,2003,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Provincial land,Terres provinciales,11744634,a,11744634,a
2003,2003,SK,Saskatchewan,Saskatchewan,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,42615675,a,42615675,a
2003,2003,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Spruce,Épinette,Provincial land,Terres provinciales,51283938,a,51283938,a
2003,2003,AB,Alberta,Alberta,Spruce,Épinette,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,3255,a,3255,a
2003,2003,AB,Alberta,Alberta,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,107285,a,107285,a
2003,2003,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2003,2003,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,AB,Alberta,Alberta,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2003,2003,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,93008280,r,93008280,r
2003,2003,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privées,44756,r,44756,r
2003,2003,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Provincial land,Terres provinciales,66876935,r,66876935,r
2003,2003,BC,British Columbia,Colombie-Britannique,Spruce,Épinette,Private land,Terres privées,5712,r,5712,r
2003,2003,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,3108717,r,3108717,r
2003,2003,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privées,9240,r,9240,r
2003,2003,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,16234537,r,16234537,r
2003,2003,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolié,Private land,Terres privées,674134,r,674134,r
2003,2003,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,19391343,r,19391343,r
2003,2003,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,292815,r,292815,r
2003,2003,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,158718,r,158718,r
2003,2003,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,4940,r,4940,r
2003,2003,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2003,2003,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land,Terres privées,0,r,0,r
2003,2003,YK,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Pine,Pin,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Spruce,Épinette,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Spruce,Épinette,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Fir,Sapin,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Douglas-fir,Douglas taxifolié,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,0,a,0,a
2003,2003,YK,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,YK,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,2010,a,2010,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Provincial land,Terres provinciales,93627,a,93627,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,Épinette,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolié,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Résineux divers,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privées,,u,,u
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2003,2003,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Pine,Pin,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce,Épinette,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Fir,Sapin,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Douglas-fir,Douglas taxifolié,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous softwoods,Résineux divers,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres fédérales,,u,,u
2004,2004,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
